x,y1,y2
-15,5.53070954984442e-50,8.81489205918614e-05
-14.939879759519,1.36033012472528e-49,9.32493826136634e-05
-14.8797595190381,3.33378852099489e-49,9.86226852945708e-05
-14.8196392785571,8.14070552610507e-49,0.000104282053162502
-14.7595190380762,1.98068909679592e-48,0.000110241271793326
-14.6993987975952,4.80176435886367e-48,0.000116514707194875
-14.6392785571142,1.15988690087969e-47,0.000123117325626819
-14.5791583166333,2.79164834709538e-47,0.000130064713853666
-14.5190380761523,6.69477592204733e-47,0.000137373099827328
-14.4589178356713,1.59971142751148e-46,0.000145059373794772
-14.3987975951904,3.80870657887309e-46,0.000153141109825352
-14.3386773547094,9.03532236776471e-46,0.000161636587751392
-14.2785571142285,2.13569905514419e-45,0.000170564815514614
-14.2184368737475,5.02998541827509e-45,0.00017994555190988
-14.1583166332665,1.18038495062249e-44,0.000189799329716626
-14.0981963927856,2.76001135474129e-44,0.00020014747920721
-14.0380761523046,6.43025714940729e-44,0.000211012152020148
-13.9779559118236,1.4927121930793e-43,0.000222416345385025
-13.9178356713427,3.45266217459924e-43,0.00023438392668451
-13.8577154308617,7.95723823433473e-43,0.000246939658337606
-13.7975951903808,1.82726233280552e-42,0.000260109222986871
-13.7374749498998,4.18089932527648e-42,0.000273919248970924
-13.6773547094188,9.53166533428509e-42,0.000288397336062077
-13.6172344689379,2.16520054692013e-41,0.000303572081447439
-13.5571142284569,4.90069571571396e-41,0.000319473105930281
-13.496993987976,1.1052171492568e-40,0.000336131080326869
-13.436873747495,2.48352055832884e-40,0.000353577752032339
-13.376753507014,5.56055538604949e-40,0.000371845971727551
-13.3166332665331,1.24050594417493e-39,0.000390969720197122
-13.2565130260521,2.757463646664e-39,0.000410984135227156
-13.1963927855711,6.10732467986596e-39,0.000431925538549391
-13.1362725450902,1.34779080479263e-38,0.000453831462796705
-13.0761523046092,2.96363173540697e-38,0.000476740678433133
-13.0160320641283,6.49316219609616e-38,0.000500693220619642
-12.9559118236473,1.41748520122609e-37,0.000525730415975125
-12.8957915831663,3.08326663072305e-37,0.000551894909190131
-12.8356713426854,6.68242201452291e-37,0.000579230689448965
-12.7755511022044,1.44306861955869e-36,0.000607783116613924
-12.7154308617234,3.10506240976404e-36,0.000637598947123411
-12.6553106212425,6.65708269307513e-36,0.000668726359553868
-12.5951903807615,1.42209247053602e-35,0.000701214979793419
-12.5350701402806,3.02692729436331e-35,0.000735115905773271
-12.4749498997996,6.41957695282389e-35,0.000770481731700945
-12.4148296593186,1.3565665251063e-34,0.000807366571737497
-12.3547094188377,2.85631466901498e-34,0.00084582608305903
-12.2945891783567,5.99240657156185e-34,0.000885917488240843
-12.2344689378758,1.25264139731826e-33,0.00092769959690078
-12.1743486973948,2.60905068440077e-33,0.000971232826536438
-12.1142284569138,5.41462693015758e-33,0.00101657922248915
-12.0541082164329,1.11965656049523e-32,0.00106380247696589
-11.9939879759519,2.30691390384464e-32,0.00111296794704845
-11.9338677354709,4.73596202295401e-32,0.00116414267161777
-11.87374749499,9.68758002426253e-32,0.00121739538711943
-11.813627254509,1.97447965017144e-31,0.00127279654209499
-11.7535070140281,4.00977762716056e-31,0.00133041831040229
-11.6933867735471,8.11368572606549e-31,0.00139033460304635
-11.6332665330661,1.63586078847117e-30,0.00145262107854138
-11.5731462925852,3.28628156381317e-30,0.00151735515172289
-11.5130260521042,6.57799388663802e-30,0.0015846160009281
-11.4529058116232,1.31193533067876e-29,0.00165448457346138
-11.3927855711423,2.60712381890508e-29,0.00172704358926099
-11.3326653306613,5.16227521389291e-29,0.00180237754268203
-11.2725450901804,1.01847627825953e-28,0.00188057270231039
-11.2124248496994,2.00212389691749e-28,0.00196171710872135
-11.1523046092184,3.92158152318788e-28,0.00204590057009644
-11.0921843687375,7.6535304307361e-28,0.00213321465561168
-11.0320641282565,1.48830741719894e-27,0.00222375268651019
-10.9719438877756,2.88372436034981e-27,0.00231760972477219
-10.9118236472946,5.56730626916061e-27,0.00241488255929552
-10.8517034068136,1.07094396508552e-26,0.00251566968950015
-10.7915831663327,2.05266770504747e-26,0.00262007130627066
-10.7314629258517,3.92013315044481e-26,0.00272818927015139
-10.6713426853707,7.4595607391658e-26,0.00284012708670963
-10.6112224448898,1.41434694865984e-25,0.00295598987898363
-10.5511022044088,2.67195370007003e-25,0.00307588435693295
-10.4909819639279,5.02958516184668e-25,0.00319991878381075
-10.4308617234469,9.43334398197502e-25,0.00332820293937866
-10.3707414829659,1.76290716635758e-24,0.0034608480798872
-10.310621242485,3.28264170354968e-24,0.00359796689474665
-10.250501002004,6.09042766022331e-24,0.00373967345981546
-10.190380761523,1.12590659489065e-23,0.00388608318723615
-10.1302605210421,2.07389709846924e-23,0.00403731277175107
-10.0701402805611,3.80629384099198e-23,0.00419348013343361
-10.0100200400802,6.960616195441e-23,0.00435470435677381
-9.9498997995992,1.26830390705618e-22,0.00452110562606035
-9.88977955911824,2.30265694269063e-22,0.0046928051570052
-9.82965931863728,4.16548348797068e-22,0.00486992512456085
-9.76953907815631,7.50813134706504e-22,0.00505258858688413
-9.70941883767535,1.34843051812976e-21,0.00524091940540553
-9.64929859719439,2.41299016491822e-21,0.00543504216096729
-9.58917835671343,4.30241994041051e-21,0.00563508206599853
-9.52905811623247,7.64364152028011e-21,0.00584116487270098
-9.4689378757515,1.3530632272578e-20,0.00605341677722431
-9.40881763527054,2.38652582761469e-20,0.00627196431981559
-9.34869739478958,4.1941547804288e-20,0.00649693428093355
-9.28857715430862,7.34434442394832e-20,0.00672845357332423
-9.22845691382766,1.281421141061e-19,0.00696664913006127
-9.16833667334669,2.22772203802454e-19,0.00721164778856028
-9.10821643286573,3.85887210391546e-19,0.00746357617058398
-9.04809619238477,6.66024240047927e-19,0.00772256055826172
-8.98797595190381,1.14538094495188e-18,0.0079887267661539
-8.92785571142285,1.96263770957246e-18,0.00826220000939984
-8.86773547094188,3.35089324096027e-18,0.0085431047679947
-8.80761523046092,5.70047848904944e-18,0.00883156464724925
-8.74749498997996,9.66256210024031e-18,0.00912770223449413
-8.687374749499,1.63193761315489e-17,0.0094316389520984
-8.62725450901804,2.74628164052876e-17,0.00974349490688043
-8.56713426853707,4.60486457085575e-17,0.0100633887359975
-8.50701402805611,7.69341071288891e-17,0.0103914374494097
-8.44689378757515,1.28071129833701e-16,0.0107277562690209
-8.38677354709419,2.12429012890417e-16,0.0110724584646102
-8.32665330661323,3.51080484033534e-16,0.0114256551866749
-8.26653306613226,5.78135733390559e-16,0.0117874552963144
-8.2064128256513,9.48600184728079e-16,0.0121579651922958
-8.14629258517034,1.55083953549921e-15,0.0125372886354478
-8.08617234468938,2.52627596483154e-15,0.0129255265705405
-8.02605210420842,4.1003882812569e-15,0.0133227769458179
-7.96593186372746,6.63131173425189e-15,0.0137291345303574
-7.90581162324649,1.06857294022837e-14,0.0141446907294407
-7.84569138276553,1.71569137228807e-14,0.0145695333981282
-7.78557114228457,2.74476033892219e-14,0.0150037466532408
-7.72545090180361,4.3752206403717e-14,0.0154474106839565
-7.66533066132265,6.9490551104669e-14,0.0159006015612427
-7.60521042084168,1.0997192314399e-13,0.0163633910463514
-7.54509018036072,1.73407609387547e-13,0.0168358463986123
-7.48496993987976,2.724487059269e-13,0.0173180301827671
-7.4248496993988,4.26512353940388e-13,0.0178100000760986
-7.36472945891784,6.65286556706179e-13,0.0183118086756107
-7.30460921843687,1.03398954590045e-12,0.0188235033055285
-7.24448897795591,1.60123035699863e-12,0.0193451258253905
-7.18436873747495,2.47070986656494e-12,0.0198767124390142
-7.12424849699399,3.79856840135322e-12,0.0204182935046211
-7.06412825651303,5.81900084268704e-12,0.0209698933464148
-7.00400801603206,8.8819261156857e-12,0.0215315300679108
-6.9438877755511,1.35081588614512e-11,0.0221032153673216
-6.88376753507014,2.04698862814388e-11,0.0226849543553072
-6.82364729458918,3.0907577557765e-11,0.0232767453754031
-6.76352705410822,4.64991241483698e-11,0.0238785798274449
-6.70340681362726,6.97035415794011e-11,0.0244904419943102
-6.64328657314629,1.0411065628697e-10,0.0251123088723015
-6.58316633266533,1.54940798834115e-10,0.0257441500054983
-6.52304609218437,2.29755895715023e-10,0.0263859273244063
-6.46292585170341,3.39467190070588e-10,0.0270375949892349
-6.40280561122245,4.99757377260276e-10,0.0276990992381342
-6.34268537074148,7.33079186402746e-10,0.0283703782407235
-6.28256513026052,1.07145227626804e-09,0.0290513619572423
-6.22244488977956,1.56036083744664e-09,0.0297419720036556
-6.1623246492986,2.26416211210742e-09,0.0304421215230418
-6.10220440881764,3.27355968085526e-09,0.0311517150635909
-6.04208416833667,4.71588574418413e-09,0.0318706484635369
-5.98196392785571,6.769187646942e-09,0.0325988087433463
-5.92184368737475,9.68144314004301e-09,0.0333360740054785
-5.86172344689379,1.37966584261549e-08,0.0340823133420307
-5.80160320641283,1.95901604320901e-08,0.0348373867505748
-5.74148296593186,2.7716114077454e-08,0.0356011450584847
-5.6813627254509,3.90712184405199e-08,0.0363734298560508
-5.62124248496994,5.48797136867705e-08,0.037154073438665
-5.56112224448898,7.68063250870484e-08,0.0379428987583559
-5.50100200400802,1.07105655268986e-07,0.0387397193849438
-5.44088176352705,1.48818898651544e-07,0.0395443394770732
-5.38076152304609,2.06031695745282e-07,0.0403565537633742
-5.32064128256513,2.84210589264919e-07,0.0411761475339901
-5.26052104208417,3.90640026127248e-07,0.0420028966426984
-5.20040080160321,5.34987325030777e-07,0.0428365675198399
-5.14028056112224,7.30029672236822e-07,0.0436769171962577
-5.08016032064128,9.92585209257816e-07,0.0445236933384342
-5.02004008016032,1.34469984092724e-06,0.0453766342950005
-4.95991983967936,1.81515273689814e-06,0.0462354691547772
-4.8997995991984,2.44135684461703e-06,0.0470999178164911
-4.83967935871743,3.27174629379101e-06,0.0479696910702967
-4.77955911823647,4.36876055229546e-06,0.0488444906912122
-4.71943887775551,5.81255576196907e-06,0.049724009544568
-4.65931863727455,7.70559696153118e-06,0.0506079317035427
-4.59919839679359,1.01783109432462e-05,0.0514959325788475
-4.53907815631263,1.33960082421653e-05,0.0523876790606007
-4.47895791583166,1.75673140451287e-05,0.0532828296724138
-4.4188376753507,2.29543812909528e-05,0.0541810347376941
-4.35871743486974,2.98851943716159e-05,0.0550819365581476
-4.29859719438878,3.87683078533316e-05,0.0559851696044458
-4.23847695390782,5.01104004498589e-05,0.0568903607190028
-4.17835671342685,6.45370587091985e-05,0.0577971293307846
-4.11823647294589,8.28172357705501e-05,0.058705087682057
-4.05811623246493,0.000105891855973544,0.059613841066953
-3.99799599198397,0.000134907053509942,0.0605229880817236
-3.93787575150301,0.000171252539738462,0.0614321208865139
-3.87775551102204,0.00021660558587451,0.0623408254784838
-3.81763527054108,0.000272981081792378,0.0632486819760758
-3.75751503006012,0.000342788083612566,0.0641552649142071
-3.69739478957916,0.000428893188364315,0.0650601435501458
-3.6372745490982,0.000534690969017952,0.0659628821798088
-3.57715430861724,0.000664181563384001,0.0668630404641993
-3.51703406813627,0.000822055331905214,0.0677601737656812
-3.45691382765531,0.0010137842789267,0.0686538334937683
-3.39679358717435,0.00124571966718359,0.0695435674600869
-3.33667334669339,0.00152519494474696,0.0704289202421483
-3.27655310621243,0.00186063274779709,0.0713094335555551
-3.21643286573146,0.00226165434351181,0.0721846466342389
-3.1563126252505,0.00273918943945747,0.0730540966183159
-3.09619238476954,0.00330558381609254,0.073917318949126
-3.03607214428858,0.00397470174709921,0.0747738477710042
-2.97595190380762,0.00476201967102788,0.0756232163393182
-2.91583166332665,0.00568470708306549,0.0764649574342912
-2.85571142284569,0.00676169014660494,0.0772986037801107
-2.79559118236473,0.00801369310258036,0.0781236884688136
-2.73547094188377,0.00946325220467071,0.0789397453884236
-2.67535070140281,0.0111346966568889,0.0797463096548023
-2.61523046092184,0.0130540909044263,0.0805429180466667
-2.55511022044088,0.0152491326568716,0.0813291094432134
-2.49498997995992,0.0177490012321543,0.0821044252637796
-2.43486973947896,0.0205841512246754,0.0828684099089625
-2.374749498998,0.0237860471433467,0.0836206112026117
-2.31462925851704,0.0273868355507293,0.0843605808340995
-2.25450901803607,0.0314189523724565,0.0850878748002711
-2.19438877755511,0.035914664437695,0.0858020538464694
-2.13426853707415,0.0409055459479315,0.0865026839060254
-2.07414829659319,0.0464218924334747,0.0871893365376053
-2.01402805611223,0.0524920768136905,0.0878615893597972
-1.95390781563126,0.0591418543851021,0.0885190264823276
-1.8937875751503,0.066393625866009,0.0891612389332917
-1.83366733466934,0.0742656699609018,0.0897878250817866
-1.77354709418838,0.0827713591962131,0.090398391055338
-1.71342685370742,0.091918374936245,0.0909925511515146
-1.65330661322645,0.101707939424158,0.0915699282431307
-1.59318637274549,0.112134084314739,0.0921301541764408
-1.53306613226453,0.123182976381369,0.0926728701617403
-1.47294589178357,0.134832321802088,0.0931977271557923
-1.41282565130261,0.147050870580949,0.0937043862355109
-1.35270541082164,0.159798042176305,0.0941925189623417
-1.29258517034068,0.173023692239984,0.0946618077367917
-1.23246492985972,0.186668038494247,0.0951119461425731
-1.17234468937876,0.20066176118504,0.0955426392798397
-1.1122244488978,0.214926290274721,0.0959536040870084
-1.05210420841683,0.229374287627596,0.0963445696506746
-0.991983967935873,0.243910327977505,0.0967152775031476
-0.93186372745491,0.258431777555803,0.0970654819071464
-0.871743486973948,0.272829864032271,0.0973949501272198
-0.811623246492987,0.286990926034006,0.0977034626874689
-0.751503006012024,0.300797825127374,0.0979908136151745
-0.691382765531063,0.3141314979555,0.0982568106699487
-0.631262525050101,0.326872621402027,0.0985012755580564
-0.571142284569138,0.338903359380872,0.0987240441315695
-0.511022044088177,0.350109156300722,0.0989249665720446
-0.450901803607215,0.360380539572395,0.0991039075584358
-0.390781563126254,0.369614891842601,0.0992607464189781
-0.330661322645291,0.377718153042793,0.0993953772668048
-0.270541082164328,0.384606412894426,0.0995077091190836
-0.210420841683367,0.39020735622942,0.0995976659994846
-0.150300601202405,0.394461526342731,0.0996651870238192
-0.090180360721444,0.397323375526015,0.0997102264687137
-0.0300601202404813,0.39876207683064,0.0997327538232097
0.0300601202404795,0.39876207683064,0.0997327538232097
0.0901803607214422,0.397323375526015,0.0997102264687137
0.150300601202405,0.394461526342731,0.0996651870238192
0.210420841683366,0.39020735622942,0.0995976659994846
0.270541082164328,0.384606412894426,0.0995077091190836
0.330661322645289,0.377718153042793,0.0993953772668048
0.390781563126252,0.369614891842601,0.0992607464189781
0.450901803607215,0.360380539572395,0.0991039075584358
0.511022044088175,0.350109156300722,0.0989249665720446
0.571142284569138,0.338903359380872,0.0987240441315695
0.631262525050099,0.326872621402027,0.0985012755580564
0.691382765531062,0.314131497955501,0.0982568106699488
0.751503006012024,0.300797825127374,0.0979908136151745
0.811623246492985,0.286990926034007,0.0977034626874689
0.871743486973948,0.272829864032271,0.0973949501272198
0.931863727454909,0.258431777555803,0.0970654819071464
0.991983967935871,0.243910327977505,0.0967152775031476
1.05210420841683,0.229374287627596,0.0963445696506746
1.11222444889779,0.214926290274722,0.0959536040870084
1.17234468937876,0.20066176118504,0.0955426392798397
1.23246492985972,0.186668038494247,0.0951119461425731
1.29258517034068,0.173023692239984,0.0946618077367917
1.35270541082164,0.159798042176306,0.0941925189623417
1.4128256513026,0.147050870580949,0.0937043862355109
1.47294589178357,0.134832321802088,0.0931977271557923
1.53306613226453,0.123182976381369,0.0926728701617403
1.59318637274549,0.112134084314739,0.0921301541764408
1.65330661322645,0.101707939424158,0.0915699282431307
1.71342685370741,0.0919183749362453,0.0909925511515146
1.77354709418838,0.0827713591962131,0.090398391055338
1.83366733466934,0.0742656699609018,0.0897878250817866
1.8937875751503,0.0663936258660092,0.0891612389332917
1.95390781563126,0.0591418543851023,0.0885190264823276
2.01402805611222,0.0524920768136907,0.0878615893597972
2.07414829659319,0.0464218924334747,0.0871893365376053
2.13426853707415,0.0409055459479315,0.0865026839060254
2.19438877755511,0.0359146644376951,0.0858020538464694
2.25450901803607,0.0314189523724566,0.0850878748002711
2.31462925851703,0.0273868355507294,0.0843605808340995
2.374749498998,0.0237860471433467,0.0836206112026117
2.43486973947896,0.0205841512246754,0.0828684099089625
2.49498997995992,0.0177490012321544,0.0821044252637796
2.55511022044088,0.0152491326568716,0.0813291094432134
2.61523046092184,0.0130540909044263,0.0805429180466667
2.67535070140281,0.0111346966568889,0.0797463096548023
2.73547094188377,0.00946325220467071,0.0789397453884236
2.79559118236473,0.0080136931025804,0.0781236884688137
2.85571142284569,0.00676169014660497,0.0772986037801107
2.91583166332665,0.00568470708306549,0.0764649574342912
2.97595190380762,0.00476201967102788,0.0756232163393182
3.03607214428857,0.00397470174709925,0.0747738477710042
3.09619238476954,0.00330558381609256,0.0739173189491261
3.1563126252505,0.00273918943945749,0.0730540966183159
3.21643286573146,0.00226165434351181,0.0721846466342389
3.27655310621243,0.00186063274779709,0.0713094335555551
3.33667334669338,0.00152519494474697,0.0704289202421484
3.39679358717435,0.0012457196671836,0.0695435674600869
3.45691382765531,0.0010137842789267,0.0686538334937684
3.51703406813627,0.000822055331905214,0.0677601737656812
3.57715430861724,0.000664181563384001,0.0668630404641993
3.63727454909819,0.000534690969017959,0.0659628821798089
3.69739478957916,0.000428893188364318,0.0650601435501459
3.75751503006012,0.000342788083612568,0.0641552649142071
3.81763527054108,0.000272981081792378,0.0632486819760758
3.87775551102204,0.00021660558587451,0.0623408254784838
3.937875751503,0.000171252539738463,0.0614321208865139
3.99799599198397,0.000134907053509943,0.0605229880817237
4.05811623246493,0.000105891855973545,0.059613841066953
4.11823647294589,8.28172357705501e-05,0.058705087682057
4.17835671342685,6.45370587091985e-05,0.0577971293307846
4.23847695390781,5.01104004498593e-05,0.0568903607190028
4.29859719438878,3.87683078533319e-05,0.0559851696044458
4.35871743486974,2.98851943716161e-05,0.0550819365581476
4.4188376753507,2.29543812909528e-05,0.0541810347376941
4.47895791583166,1.75673140451287e-05,0.0532828296724138
4.53907815631262,1.33960082421654e-05,0.0523876790606007
4.59919839679359,1.01783109432462e-05,0.0514959325788476
4.65931863727455,7.70559696153124e-06,0.0506079317035427
4.71943887775551,5.81255576196907e-06,0.049724009544568
4.77955911823647,4.36876055229546e-06,0.0488444906912122
4.83967935871743,3.27174629379104e-06,0.0479696910702967
4.8997995991984,2.44135684461705e-06,0.0470999178164911
4.95991983967936,1.81515273689814e-06,0.0462354691547772
5.02004008016032,1.34469984092724e-06,0.0453766342950005
5.08016032064128,9.92585209257816e-07,0.0445236933384342
5.14028056112224,7.30029672236829e-07,0.0436769171962577
5.2004008016032,5.34987325030782e-07,0.0428365675198399
5.26052104208417,3.90640026127248e-07,0.0420028966426984
5.32064128256513,2.84210589264919e-07,0.0411761475339901
5.38076152304609,2.06031695745286e-07,0.0403565537633742
5.44088176352705,1.48818898651546e-07,0.0395443394770732
5.50100200400801,1.07105655268987e-07,0.0387397193849438
5.56112224448898,7.68063250870484e-08,0.0379428987583559
5.62124248496994,5.48797136867705e-08,0.037154073438665
5.6813627254509,3.90712184405207e-08,0.0363734298560509
5.74148296593186,2.77161140774543e-08,0.0356011450584848
5.80160320641282,1.95901604320903e-08,0.0348373867505748
5.86172344689379,1.37966584261549e-08,0.0340823133420307
5.92184368737475,9.68144314004301e-09,0.0333360740054785
5.98196392785571,6.76918764694215e-09,0.0325988087433463
6.04208416833667,4.71588574418418e-09,0.0318706484635369
6.10220440881763,3.2735596808553e-09,0.0311517150635909
6.1623246492986,2.26416211210742e-09,0.0304421215230418
6.22244488977956,1.56036083744664e-09,0.0297419720036556
6.28256513026052,1.07145227626805e-09,0.0290513619572423
6.34268537074148,7.33079186402755e-10,0.0283703782407235
6.40280561122244,4.99757377260282e-10,0.0276990992381343
6.46292585170341,3.39467190070588e-10,0.0270375949892349
6.52304609218437,2.29755895715023e-10,0.0263859273244063
6.58316633266533,1.54940798834117e-10,0.0257441500054984
6.64328657314629,1.04110656286972e-10,0.0251123088723015
6.70340681362725,6.97035415794019e-11,0.0244904419943102
6.76352705410822,4.64991241483698e-11,0.0238785798274449
6.82364729458918,3.0907577557765e-11,0.0232767453754031
6.88376753507014,2.04698862814391e-11,0.0226849543553072
6.9438877755511,1.35081588614513e-11,0.0221032153673217
7.00400801603206,8.88192611568575e-12,0.0215315300679108
7.06412825651303,5.81900084268704e-12,0.0209698933464148
7.12424849699399,3.7985684013532e-12,0.0204182935046211
7.18436873747495,2.47070986656499e-12,0.0198767124390142
7.24448897795591,1.60123035699865e-12,0.0193451258253905
7.30460921843687,1.03398954590045e-12,0.0188235033055285
7.36472945891784,6.65286556706179e-13,0.0183118086756107
7.4248496993988,4.26512353940385e-13,0.0178100000760986
7.48496993987976,2.72448705926906e-13,0.0173180301827672
7.54509018036072,1.73407609387549e-13,0.0168358463986123
7.60521042084168,1.09971923143991e-13,0.0163633910463514
7.66533066132265,6.9490551104669e-14,0.0159006015612427
7.7254509018036,4.37522064037179e-14,0.0154474106839565
7.78557114228457,2.74476033892223e-14,0.0150037466532408
7.84569138276553,1.7156913722881e-14,0.0145695333981282
7.90581162324649,1.06857294022838e-14,0.0141446907294407
7.96593186372746,6.63131173425189e-15,0.0137291345303574
8.02605210420841,4.10038828125702e-15,0.0133227769458179
8.08617234468938,2.52627596483158e-15,0.0129255265705405
8.14629258517034,1.55083953549924e-15,0.0125372886354478
8.2064128256513,9.48600184728079e-16,0.0121579651922958
8.26653306613226,5.78135733390559e-16,0.0117874552963144
8.32665330661322,3.51080484033545e-16,0.0114256551866749
8.38677354709419,2.1242901289042e-16,0.0110724584646102
8.44689378757515,1.28071129833701e-16,0.0107277562690209
8.50701402805611,7.69341071288891e-17,0.0103914374494097
8.56713426853707,4.60486457085575e-17,0.0100633887359975
8.62725450901803,2.74628164052884e-17,0.00974349490688044
8.687374749499,1.63193761315492e-17,0.00943163895209841
8.74749498997996,9.66256210024031e-18,0.00912770223449413
8.80761523046092,5.70047848904944e-18,0.00883156464724925
8.86773547094188,3.35089324096027e-18,0.0085431047679947
8.92785571142284,1.96263770957252e-18,0.00826220000939986
8.98797595190381,1.1453809449519e-18,0.00798872676615391
9.04809619238477,6.66024240047927e-19,0.00772256055826172
9.10821643286573,3.85887210391546e-19,0.00746357617058398
9.16833667334669,2.22772203802454e-19,0.00721164778856028
9.22845691382765,1.28142114106104e-19,0.00696664913006129
9.28857715430862,7.34434442394844e-20,0.00672845357332424
9.34869739478958,4.1941547804288e-20,0.00649693428093355
9.40881763527054,2.38652582761469e-20,0.00627196431981559
9.4689378757515,1.3530632272578e-20,0.00605341677722431
9.52905811623246,7.64364152028037e-21,0.00584116487270099
9.58917835671343,4.30241994041059e-21,0.00563508206599853
9.64929859719439,2.41299016491822e-21,0.00543504216096729
9.70941883767535,1.34843051812976e-21,0.00524091940540553
9.76953907815631,7.50813134706504e-22,0.00505258858688413
9.82965931863727,4.16548348797082e-22,0.00486992512456086
9.88977955911824,2.30265694269067e-22,0.00469280515700521
9.9498997995992,1.26830390705618e-22,0.00452110562606035
10.0100200400802,6.960616195441e-23,0.00435470435677381
10.0701402805611,3.80629384099212e-23,0.00419348013343362
10.1302605210421,2.07389709846928e-23,0.00403731277175107
10.190380761523,1.12590659489067e-23,0.00388608318723616
10.250501002004,6.09042766022331e-24,0.00373967345981546
10.310621242485,3.28264170354968e-24,0.00359796689474665
10.3707414829659,1.76290716635764e-24,0.0034608480798872
10.4308617234469,9.43334398197519e-25,0.00332820293937866
10.4909819639279,5.02958516184677e-25,0.00319991878381076
10.5511022044088,2.67195370007003e-25,0.00307588435693295
10.6112224448898,1.41434694865984e-25,0.00295598987898363
10.6713426853707,7.45956073916608e-26,0.00284012708670964
10.7314629258517,3.92013315044489e-26,0.00272818927015139
10.7915831663327,2.05266770504747e-26,0.00262007130627066
10.8517034068136,1.07094396508552e-26,0.00251566968950015
10.9118236472946,5.56730626916061e-27,0.00241488255929552
10.9719438877755,2.88372436034992e-27,0.0023176097247722
11.0320641282565,1.48830741719897e-27,0.00222375268651019
11.0921843687375,7.65353043073625e-28,0.00213321465561168
11.1523046092184,3.92158152318788e-28,0.00204590057009644
11.2124248496994,2.00212389691749e-28,0.00196171710872135
11.2725450901804,1.01847627825957e-28,0.0018805727023104
11.3326653306613,5.16227521389302e-29,0.00180237754268203
11.3927855711423,2.60712381890508e-29,0.00172704358926099
11.4529058116232,1.31193533067876e-29,0.00165448457346138
11.5130260521042,6.57799388663802e-30,0.0015846160009281
11.5731462925852,3.2862815638133e-30,0.00151735515172289
11.6332665330661,1.63586078847121e-30,0.00145262107854138
11.6933867735471,8.11368572606549e-31,0.00139033460304635
11.7535070140281,4.00977762716056e-31,0.00133041831040229
11.813627254509,1.97447965017144e-31,0.00127279654209499
11.87374749499,9.68758002426274e-32,0.00121739538711943
11.9338677354709,4.73596202295411e-32,0.00116414267161777
11.9939879759519,2.30691390384464e-32,0.00111296794704845
12.0541082164329,1.11965656049523e-32,0.00106380247696589
12.1142284569138,5.41462693015758e-33,0.00101657922248915
12.1743486973948,2.60905068440083e-33,0.000971232826536439
12.2344689378758,1.25264139731829e-33,0.000927699596900782
12.2945891783567,5.99240657156185e-34,0.000885917488240843
12.3547094188377,2.85631466901498e-34,0.00084582608305903
12.4148296593186,1.35656652510636e-34,0.000807366571737499
12.4749498997996,6.41957695282403e-35,0.000770481731700947
12.5350701402806,3.02692729436338e-35,0.000735115905773272
12.5951903807615,1.42209247053602e-35,0.000701214979793419
12.6553106212425,6.65708269307513e-36,0.000668726359553868
12.7154308617234,3.10506240976418e-36,0.000637598947123413
12.7755511022044,1.44306861955872e-36,0.000607783116613925
12.8356713426854,6.68242201452306e-37,0.000579230689448967
12.8957915831663,3.08326663072305e-37,0.000551894909190131
12.9559118236473,1.41748520122609e-37,0.000525730415975125
13.0160320641283,6.49316219609646e-38,0.000500693220619643
13.0761523046092,2.96363173540704e-38,0.000476740678433134
13.1362725450902,1.34779080479266e-38,0.000453831462796706
13.1963927855711,6.10732467986596e-39,0.000431925538549391
13.2565130260521,2.757463646664e-39,0.000410984135227156
13.3166332665331,1.24050594417499e-39,0.000390969720197123
13.376753507014,5.56055538604962e-40,0.000371845971727551
13.436873747495,2.4835205583289e-40,0.000353577752032339
13.496993987976,1.1052171492568e-40,0.000336131080326869
13.5571142284569,4.90069571571396e-41,0.000319473105930281
13.6172344689379,2.16520054692018e-41,0.00030357208144744
13.6773547094188,9.53166533428532e-42,0.000288397336062078
13.7374749498998,4.18089932527658e-42,0.000273919248970925
13.7975951903808,1.82726233280552e-42,0.000260109222986871
13.8577154308617,7.95723823433473e-43,0.000246939658337606
13.9178356713427,3.45266217459933e-43,0.000234383926684511
13.9779559118236,1.49271219307934e-43,0.000222416345385026
14.0380761523046,6.43025714940745e-44,0.000211012152020148
14.0981963927856,2.76001135474129e-44,0.00020014747920721
14.1583166332665,1.18038495062249e-44,0.000189799329716626
14.2184368737475,5.02998541827522e-45,0.00017994555190988
14.2785571142285,2.13569905514425e-45,0.000170564815514614
14.3386773547094,9.03532236776471e-46,0.000161636587751392
14.3987975951904,3.80870657887309e-46,0.000153141109825352
14.4589178356713,1.59971142751148e-46,0.000145059373794772
14.5190380761523,6.6947759220475e-47,0.000137373099827328
14.5791583166333,2.79164834709546e-47,0.000130064713853666
14.6392785571142,1.15988690087969e-47,0.000123117325626819
14.6993987975952,4.80176435886367e-48,0.000116514707194875
14.7595190380761,1.98068909679602e-48,0.000110241271793326
14.8196392785571,8.14070552610528e-49,0.000104282053162503
14.8797595190381,3.33378852099498e-49,9.86226852945709e-05
14.939879759519,1.36033012472528e-49,9.32493826136634e-05
15,5.53070954984442e-50,8.81489205918614e-05
